S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
209251	209553	295	597	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1962_length_597_cov_0.865314	100.0		True
CONTIG	NODE_1962_length_597_cov_0.865314	597	correct
2085901	2086511	597	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1963_length_597_cov_0.773063	97.55		True
CONTIG	NODE_1963_length_597_cov_0.773063	597	correct
3347325	3347920	596	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1964_length_596_cov_1.279113	100.0		True
CONTIG	NODE_1964_length_596_cov_1.279113	596	correct
582874	583472	596	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1965_length_596_cov_1.120148	99.33		True
CONTIG	NODE_1965_length_596_cov_1.120148	596	correct
3284312	3284642	330	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1966_length_596_cov_1.060998	99.4		True
local misassembly
3283944	3284209	596	331	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1966_length_596_cov_1.060998	99.26		True
CONTIG	NODE_1966_length_596_cov_1.060998	596	correct
6100816	6101162	1	347	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1967_length_596_cov_0.948244	100.0		True
local misassembly
6101312	6101560	348	596	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1967_length_596_cov_0.948244	100.0		True
CONTIG	NODE_1967_length_596_cov_0.948244	596	correct
721560	722153	594	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1968_length_594_cov_23.176252	99.16	True	True
5269203	5269796	1	594	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1968_length_594_cov_23.176252	99.16	True	True
4793675	4794268	1	594	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1968_length_594_cov_23.176252	99.16	True	True
CONTIG	NODE_1968_length_594_cov_23.176252	594	ambiguous
1227811	1228403	594	2	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1969_length_594_cov_0.836735	100.0		True
CONTIG	NODE_1969_length_594_cov_0.836735	594	correct
751008	751286	279	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1970_length_594_cov_0.825603	99.64		True
local misassembly
750444	750758	594	280	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1970_length_594_cov_0.825603	99.68		True
CONTIG	NODE_1970_length_594_cov_0.825603	594	correct
1297070	1297326	1	255	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1971_length_593_cov_0.918216	96.89		True
indel: indel (> 5bp)
1297400	1297735	256	593	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1971_length_593_cov_0.918216	94.08		True
CONTIG	NODE_1971_length_593_cov_0.918216	593	correct
1490220	1490812	593	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1972_length_593_cov_0.695167	100.0		True
CONTIG	NODE_1972_length_593_cov_0.695167	593	correct
4320968	4321570	23	592	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1973_length_592_cov_1.720670	93.21		True
CONTIG	NODE_1973_length_592_cov_1.720670	592	correct
2539164	2539755	1	592	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1974_length_592_cov_0.936685	100.0		True
CONTIG	NODE_1974_length_592_cov_0.936685	592	correct
2084808	2085397	591	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1975_length_591_cov_0.703358	93.03		True
CONTIG	NODE_1975_length_591_cov_0.703358	591	correct
1269370	1269959	590	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1976_length_590_cov_126.214953	99.49		True
CONTIG	NODE_1976_length_590_cov_126.214953	590	correct
4584076	4584663	588	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1977_length_590_cov_1.358879	99.83		True
CONTIG	NODE_1977_length_590_cov_1.358879	590	correct
1295978	1296591	590	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1978_length_590_cov_1.136449	95.93		True
CONTIG	NODE_1978_length_590_cov_1.136449	590	correct
5503746	5504335	1	590	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1979_length_590_cov_0.831776	99.66		True
CONTIG	NODE_1979_length_590_cov_0.831776	590	correct
1019054	1019643	1	590	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1980_length_590_cov_0.785047	100.0		True
CONTIG	NODE_1980_length_590_cov_0.785047	590	correct
4078358	4078946	589	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1981_length_589_cov_1.492509	100.0		True
CONTIG	NODE_1981_length_589_cov_1.492509	589	correct
524979	525280	24	325	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1982_length_589_cov_1.408240	100.0		True
indel: indel (> 5bp)
525366	525628	326	589	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1982_length_589_cov_1.408240	99.62		True
CONTIG	NODE_1982_length_589_cov_1.408240	589	correct
2698263	2698851	589	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1983_length_589_cov_1.314607	99.32		True
CONTIG	NODE_1983_length_589_cov_1.314607	589	correct
5518712	5519300	1	589	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1984_length_589_cov_1.277154	99.66		True
CONTIG	NODE_1984_length_589_cov_1.277154	589	correct
3187711	3188282	1	589	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1985_length_589_cov_0.994382	92.32		True
CONTIG	NODE_1985_length_589_cov_0.994382	589	correct
586176	586400	225	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1986_length_589_cov_0.913858	100.0		True
local misassembly
585674	586037	589	226	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1986_length_589_cov_0.913858	99.73		True
CONTIG	NODE_1986_length_589_cov_0.913858	589	correct
838876	839464	589	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1987_length_589_cov_0.867041	100.0		True
CONTIG	NODE_1987_length_589_cov_0.867041	589	correct
6095651	6096238	1	588	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1988_length_588_cov_1.439024	99.49		True
CONTIG	NODE_1988_length_588_cov_1.439024	588	correct
5169386	5169973	588	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1989_length_588_cov_1.324578	99.49		True
CONTIG	NODE_1989_length_588_cov_1.324578	588	correct
2084045	2084629	588	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1990_length_588_cov_1.155722	99.49		True
CONTIG	NODE_1990_length_588_cov_1.155722	588	correct
1605201	1605788	588	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1991_length_588_cov_1.073171	100.0		True
CONTIG	NODE_1991_length_588_cov_1.073171	588	correct
1113454	1114086	588	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1992_length_588_cov_1.067542	92.73		True
CONTIG	NODE_1992_length_588_cov_1.067542	588	correct
823201	823788	588	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1993_length_588_cov_1.048780	99.66		True
CONTIG	NODE_1993_length_588_cov_1.048780	588	correct
2082884	2083259	376	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1994_length_588_cov_0.992495	98.67		True
local misassembly
2082550	2082761	588	377	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1994_length_588_cov_0.992495	99.53		True
CONTIG	NODE_1994_length_588_cov_0.992495	588	correct
235475	236088	1	588	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1995_length_588_cov_0.804878	95.77		True
CONTIG	NODE_1995_length_588_cov_0.804878	588	correct
3040681	3041267	1	587	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1996_length_587_cov_1.586466	99.66		True
CONTIG	NODE_1996_length_587_cov_1.586466	587	correct
758206	758792	587	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1997_length_587_cov_0.936090	98.98		True
CONTIG	NODE_1997_length_587_cov_0.936090	587	correct
393046	393641	1	587	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1998_length_587_cov_0.902256	98.49		True
CONTIG	NODE_1998_length_587_cov_0.902256	587	correct
4649017	4649602	586	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1999_length_586_cov_1.043315	99.32		True
CONTIG	NODE_1999_length_586_cov_1.043315	586	correct
3204625	3205209	585	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2000_length_585_cov_1.941509	100.0		True
CONTIG	NODE_2000_length_585_cov_1.941509	585	correct
179752	180336	585	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2001_length_585_cov_0.926415	100.0		True
CONTIG	NODE_2001_length_585_cov_0.926415	585	correct
2094861	2095445	585	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2002_length_585_cov_0.862264	100.0		True
CONTIG	NODE_2002_length_585_cov_0.862264	585	correct
399083	399666	1	584	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2003_length_584_cov_1.253308	100.0		True
CONTIG	NODE_2003_length_584_cov_1.253308	584	correct
2343923	2344506	584	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2004_length_584_cov_1.136106	100.0		True
CONTIG	NODE_2004_length_584_cov_1.136106	584	correct
2192220	2192803	1	584	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2005_length_584_cov_1.136106	100.0		True
CONTIG	NODE_2005_length_584_cov_1.136106	584	correct
CONTIG	NODE_2006_length_584_cov_1.098299	584	unaligned
3433836	3434080	257	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2007_length_584_cov_0.990548	90.66		True
indel: indel (> 5bp)
3433472	3433797	584	258	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2007_length_584_cov_0.990548	99.39		True
CONTIG	NODE_2007_length_584_cov_0.990548	584	correct
2050864	2051496	584	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2008_length_584_cov_0.982987	91.94		True
CONTIG	NODE_2008_length_584_cov_0.982987	584	correct
2449649	2449895	247	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2009_length_584_cov_0.884688	100.0		True
local misassembly
2449150	2449486	584	248	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2009_length_584_cov_0.884688	100.0		True
CONTIG	NODE_2009_length_584_cov_0.884688	584	correct
4030198	4030781	584	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2010_length_584_cov_0.843100	99.32		True
CONTIG	NODE_2010_length_584_cov_0.843100	584	correct
1208511	1208792	1	282	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2011_length_584_cov_0.809074	99.65		True
local misassembly
1208881	1209182	283	584	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2011_length_584_cov_0.809074	100.0		True
CONTIG	NODE_2011_length_584_cov_0.809074	584	correct
5864164	5864745	1	582	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2012_length_582_cov_1.529412	99.31		True
CONTIG	NODE_2012_length_582_cov_1.529412	582	correct
5708990	5709571	582	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2013_length_582_cov_1.398482	99.66		True
CONTIG	NODE_2013_length_582_cov_1.398482	582	correct
1043888	1044469	582	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2014_length_582_cov_1.371917	100.0		True
CONTIG	NODE_2014_length_582_cov_1.371917	582	correct
2322903	2323484	582	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2015_length_582_cov_1.047438	100.0		True
CONTIG	NODE_2015_length_582_cov_1.047438	582	correct
2279817	2280397	1	581	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2016_length_581_cov_0.939163	100.0		True
CONTIG	NODE_2016_length_581_cov_0.939163	581	correct
3604490	3605070	1	581	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2017_length_581_cov_0.876426	99.66		True
CONTIG	NODE_2017_length_581_cov_0.876426	581	correct
5485223	5485802	1	580	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2018_length_580_cov_1.352381	99.83		True
CONTIG	NODE_2018_length_580_cov_1.352381	580	correct
6065190	6065440	251	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2019_length_580_cov_0.950476	100.0		True
indel: indel (> 5bp)
6064794	6065122	580	252	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2019_length_580_cov_0.950476	99.7		True
CONTIG	NODE_2019_length_580_cov_0.950476	580	correct
5475574	5476182	1	579	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2020_length_579_cov_0.898855	94.91		True
CONTIG	NODE_2020_length_579_cov_0.898855	579	correct
2145838	2146415	1	578	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2021_length_578_cov_1.003824	100.0		True
CONTIG	NODE_2021_length_578_cov_1.003824	578	correct
1923277	1923854	578	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2022_length_578_cov_1.001912	99.31		True
CONTIG	NODE_2022_length_578_cov_1.001912	578	correct
3826215	3826792	1	578	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2023_length_578_cov_0.946463	100.0		True
CONTIG	NODE_2023_length_578_cov_0.946463	578	correct
2416210	2416787	1	578	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2024_length_578_cov_0.917782	98.79		True
CONTIG	NODE_2024_length_578_cov_0.917782	578	correct
2281674	2281972	1	299	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2025_length_577_cov_1.174330	100.0		True
local misassembly
2282272	2282549	300	577	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2025_length_577_cov_1.174330	98.92		True
CONTIG	NODE_2025_length_577_cov_1.174330	577	correct
4214182	4214753	572	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2026_length_577_cov_1.042146	98.78		True
CONTIG	NODE_2026_length_577_cov_1.042146	577	correct
2780791	2781367	577	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2027_length_577_cov_0.973180	99.48		True
CONTIG	NODE_2027_length_577_cov_0.973180	577	correct
2880595	2881170	1	576	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2028_length_576_cov_1.049904	99.83		True
CONTIG	NODE_2028_length_576_cov_1.049904	576	correct
2031475	2032050	576	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2029_length_576_cov_0.817658	99.65		True
CONTIG	NODE_2029_length_576_cov_0.817658	576	correct
2039794	2040402	1	576	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2030_length_576_cov_0.715931	94.58		True
CONTIG	NODE_2030_length_576_cov_0.715931	576	correct
428963	429537	1	575	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2031_length_575_cov_1.067308	99.65		True
CONTIG	NODE_2031_length_575_cov_1.067308	575	correct
3649335	3649575	241	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2032_length_575_cov_1.044231	99.59		True
local misassembly
3648854	3649187	575	242	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2032_length_575_cov_1.044231	98.2		True
CONTIG	NODE_2032_length_575_cov_1.044231	575	correct
2319501	2320075	575	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2033_length_575_cov_0.823077	100.0		True
CONTIG	NODE_2033_length_575_cov_0.823077	575	correct
4109793	4110366	1	574	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2034_length_574_cov_1.231214	99.65		True
CONTIG	NODE_2034_length_574_cov_1.231214	574	correct
3751657	3752230	574	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2035_length_574_cov_0.984586	99.3		True
CONTIG	NODE_2035_length_574_cov_0.984586	574	correct
462016	462589	574	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2036_length_574_cov_0.861272	100.0		True
CONTIG	NODE_2036_length_574_cov_0.861272	574	correct
2484002	2484277	1	276	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2037_length_574_cov_0.789981	100.0		True
indel: indel (> 5bp)
2484345	2484642	277	574	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2037_length_574_cov_0.789981	100.0		True
CONTIG	NODE_2037_length_574_cov_0.789981	574	correct
2078036	2078604	573	5	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2038_length_573_cov_0.845560	100.0		True
CONTIG	NODE_2038_length_573_cov_0.845560	573	correct
2245255	2245583	329	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2039_length_573_cov_0.833977	100.0		True
local misassembly
2244903	2245146	573	330	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2039_length_573_cov_0.833977	100.0		True
CONTIG	NODE_2039_length_573_cov_0.833977	573	correct
2032989	2033561	1	573	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2040_length_573_cov_0.758687	99.13		True
CONTIG	NODE_2040_length_573_cov_0.758687	573	correct
1646135	1646389	1	255	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2041_length_573_cov_0.671815	100.0		True
local misassembly
1646638	1646955	256	573	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2041_length_573_cov_0.671815	100.0		True
CONTIG	NODE_2041_length_573_cov_0.671815	573	correct
4139304	4139875	1	572	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2042_length_572_cov_1.365571	100.0		True
CONTIG	NODE_2042_length_572_cov_1.365571	572	correct
442601	443172	1	572	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2043_length_572_cov_1.195358	99.65		True
CONTIG	NODE_2043_length_572_cov_1.195358	572	correct
2606671	2607242	572	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2044_length_572_cov_1.048356	98.43		True
CONTIG	NODE_2044_length_572_cov_1.048356	572	correct
4134468	4134737	270	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2045_length_572_cov_0.922631	100.0		True
local misassembly
4134026	4134327	572	271	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2045_length_572_cov_0.922631	99.67		True
CONTIG	NODE_2045_length_572_cov_0.922631	572	correct
2006436	2007006	1	571	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2046_length_571_cov_1.104651	99.3		True
CONTIG	NODE_2046_length_571_cov_1.104651	571	correct
5498813	5499070	1	258	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2047_length_571_cov_0.934109	100.0		True
local misassembly
5499302	5499614	259	571	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2047_length_571_cov_0.934109	99.68		True
CONTIG	NODE_2047_length_571_cov_0.934109	571	correct
5157685	5158255	571	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2048_length_571_cov_0.885659	99.47		True
CONTIG	NODE_2048_length_571_cov_0.885659	571	correct
2719949	2720519	1	571	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2049_length_571_cov_0.837209	100.0		True
CONTIG	NODE_2049_length_571_cov_0.837209	571	correct
2571981	2572583	1	571	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2050_length_571_cov_0.775194	94.36		True
CONTIG	NODE_2050_length_571_cov_0.775194	571	correct
5363882	5364487	1	570	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2051_length_570_cov_0.955340	93.56		True
CONTIG	NODE_2051_length_570_cov_0.955340	570	correct
2298056	2298277	222	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2052_length_570_cov_0.914563	100.0		True
indel: indel (> 5bp)
2297630	2297971	564	223	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2052_length_570_cov_0.914563	100.0		True
CONTIG	NODE_2052_length_570_cov_0.914563	570	correct
2492266	2492618	1	353	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2053_length_569_cov_1.241245	100.0		True
indel: indel (> 5bp)
2492701	2492916	354	569	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2053_length_569_cov_1.241245	100.0		True
CONTIG	NODE_2053_length_569_cov_1.241245	569	correct
2028368	2028936	569	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2054_length_569_cov_0.996109	100.0		True
CONTIG	NODE_2054_length_569_cov_0.996109	569	correct
3041883	3042450	1	568	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2055_length_568_cov_1.485380	99.65		True
CONTIG	NODE_2055_length_568_cov_1.485380	568	correct
941523	942090	568	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2056_length_568_cov_1.274854	99.47		True
CONTIG	NODE_2056_length_568_cov_1.274854	568	correct
3703138	3703688	18	568	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2057_length_568_cov_1.077973	99.82		True
CONTIG	NODE_2057_length_568_cov_1.077973	568	correct
1926485	1926792	1	308	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2058_length_567_cov_0.884766	100.0		True
local misassembly
1927055	1927313	309	567	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2058_length_567_cov_0.884766	100.0		True
CONTIG	NODE_2058_length_567_cov_0.884766	567	correct
2563809	2564008	1	200	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2059_length_567_cov_0.810547	100.0		True
local misassembly
2564209	2564575	201	567	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2059_length_567_cov_0.810547	100.0		True
CONTIG	NODE_2059_length_567_cov_0.810547	567	correct
151226	151524	299	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2060_length_567_cov_0.806641	100.0		True
local misassembly
150853	151120	567	300	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_2060_length_567_cov_0.806641	100.0		True
CONTIG	NODE_2060_length_567_cov_0.806641	567	correct
1134551	1135116	566	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2061_length_566_cov_1.291585	100.0		True
CONTIG	NODE_2061_length_566_cov_1.291585	566	correct
2782372	2782937	1	566	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2062_length_566_cov_1.234834	99.47		True
CONTIG	NODE_2062_length_566_cov_1.234834	566	correct
2032435	2032972	566	29	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2063_length_566_cov_1.093933	99.26		True
CONTIG	NODE_2063_length_566_cov_1.093933	566	correct
6203411	6203976	566	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2064_length_566_cov_0.931507	99.12		True
CONTIG	NODE_2064_length_566_cov_0.931507	566	correct
3029818	3030376	1	559	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2065_length_565_cov_1.294118	99.82		True
CONTIG	NODE_2065_length_565_cov_1.294118	565	correct
2249495	2250059	565	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2066_length_565_cov_1.211765	99.65		True
CONTIG	NODE_2066_length_565_cov_1.211765	565	correct
CONTIG	NODE_2067_length_565_cov_0.898039	565	unaligned
82529	83009	2	482	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2068_length_565_cov_0.860784	100.0		True
relocation, inconsistency = 2192304
2275314	2275396	565	483	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2068_length_565_cov_0.860784	100.0		True
CONTIG	NODE_2068_length_565_cov_0.860784	565	misassembled
2437526	2438089	1	564	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_2069_length_564_cov_0.779961	99.11		True
